word,count
ecstasy,4
officers,4
police,4
overnight,4
slave,4
moves,4
dues,4
extortion,4
literally,4
baddie,4
fatty,4
nutted,4
warnin,4
shake,4
rains,4
pours,4
rrr,4
loser,4
quitter,4
stress,4
g,4
goal,4
plenty,4
blowing,4
knows,4
exhale,4
wishes,4
wishing,4
hill,4
quite,4
hits,4
feds,4
account,4
dropout,4
leg,4
annoying,4
hopefully,4
judge,3
seasons,3
flame,3
dare,3
swat,3
bustin,3
mojo,3
trappin,3
sucked,3
app,3
sell,3
daughter,3
bought,3
shoes,3
ended,3
moved,3
pillies,3
rasta,3
uzi,3
shottas,3
ta,3
pocket,3
brought,3
henny,3
jumpin,3
tracks,3
screamin,3
paradise,3
lipstick,3
state,3
skies,3
lately,3
virgil,3
slipping,3
size,3
cheapest,3
spain,3
domain,3
audemar,3
serving,3
avoid,3
poor,3
cheers,3
someday,3
raise,3
remain,3
foundation,3
facing,3
arms,3
yourself,3
scream,3
turns,3
sparks,3
wrecks,3
wilder,3
wildest,3
lean,3
pooh,3
hopped,3
don,3
coast,3
throat,3
spending,3
lesson,3
sheets,3
stopped,3
style,3
shop,3
showing,3
gram,3
asshole,3
dad,3
choose,3
nope,3
funny,3
hmm,3
deserve,3
sold,3
wife,3
behavior,3
cute,3
strawberries,3
words,3
troubled,3
worthless,3
write,3
dreamin,3
takes,3
between,3
bucket,3
credit,3
tie,3
disguise,3
park,3
public,3
king,3
swing,3
wap,3
forgis,3
jeep,3
answer,3
queen,3
dirty,3
rolls,3
royce,3
rollin,3
winner,3
evil,3
speak,3
open,3
motherfucker,3
rappin,3
hurtin,3
gloves,3
sequins,3
buckles,3
alyx,3
crossbody,3
thriller,3
opps,3
stayin,3
spin,3
trippin,3
paper,3
moon,3
taillights,3
heading,3
freedom,3
rear,3
santa,3
guitar,3
single,3
fucks,3
kissin,3
heavy,3
diamond,3
crowd,3
medicine,3
flight,3
split,3
rover,3
ahh,3
baes,3
shoe,3
tellin,3
bet,3
percent,3
cheap,3
boyfriend,3
nervous,3
near,3
determine,3
earned,3
daily,3
takin,3
church,3
pretend,3
lips,3
fumes,3
somehow,3
depression,3
slick,3
asked,3
plus,3
porsche,3
freaky,3
link,3
ritmo,3
mi,3
culpa,3
pa,3
styles,3
born,3
hahaha,3
lied,3
prayin,3
flames,3
spread,3
crying,3
sat,3
salon,3
shampoo,3
press,3
photos,3
bomb,3
minnesota,3
vikings,3
exciting,3
hide,3
fears,3
irrelevant,3
died,3
curious,3
numbers,3
amiris,3
lambs,3
grams,3
dickies,3
timbs,3
l,3
lions,3
rocking,3
braves,3
belongs,3
spitter,3
vodka,3
haha,3
jiggas,3
nice,3
read,3
glizzy,3
keys,3
handin,3
stands,3
clouds,3
sight,3
porch,3
lettin,3
shakin,3
sorrow,3
floatin,3
dock,3
lays,3
barefoot,3
panini,3
created,3
