word,count
right,7
一再,7
黑夜,7
再次,7
何時,7
聽見,7
堅定,7
安慰,7
顆,7
原,7
模樣,7
買,7
謊話,7
停下來,7
time,7
喔,7
馬子狗,7
無論,7
Don,7
星星,7
lie,7
幾十,7
Who,7
原因,7
輕鬆,7
蠢,7
呼搭,7
Better,7
能否,6
場,6
穿越,6
千,6
願意,6
平行,6
緊緊,6
來到,6
句號,6
外,6
聽到,6
見面,6
天真,6
想到,6
失望,6
空白,6
抱歉,6
遍,6
管,6
並,6
未,6
覺得,6
既然,6
Please,6
don',6
try,6
位,6
煙火,6
旋律,6
結果,6
徘徊,6
幸運,6
抱,6
依賴,6
雨,6
盡頭,6
輪廓,6
距離,6
半,6
口,6
低頭,6
視線,6
關係,6
起,6
望,6
穿,6
間,6
畫,6
單純,6
飛遠,6
棲息,6
吹,6
吹遠,6
小時候,6
原本,6
心碎,6
醒,6
受傷,6
I’,6
摯愛,6
炙愛,6
無畏,6
餘生,6
慢,6
烏雲,6
were,6
大家,6
What,6
糾結,6
容易,6
孩子,6
Don't,6
頭髮,6
拿,6
當作,6
內心,6
結尾,6
悲傷,6
路口,6
默默,6
hurt,6
am,6
supposed,6
one,6
not,6
Everybody,6
終究,6
傻,6
許下,6
旅行,6
漫天,6
說好,6
女孩,6
送,6
夜晚,6
來不及,6
說Move,6
ay安可,6
響起,6
今晚,6
好好,6
better,6
常,6
錢,6
女兒,6
討厭,6
抒情,6
關於,6
風沙,6
代替,6
七十億分之一,6
所以,6
掙脫,6
感情,6
她們,6
運動,6
發生,6
亮,6
傷悲,6
曲折,6
good,6
show,6
done,6
boy,6
充滿,6
alive,6
比嘟,6
Come,6
悶壞,6
若,5
抱緊,5
相遇,5
萬,5
窗,5
哭泣,5
全部,5
想起,5
平淡,5
自然,5
低,5
恐懼,5
答案,5
負擔,5
追逐,5
道,5
回應,5
謊言,5
繞,5
原點,5
Baby,5
can't,5
run,5
隨便,5
's,5
心痛,5
沈默,5
仍,5
愈,5
暫停,5
執迷,5
雙,5
傷痕,5
胸口,5
麻雀,5
All,5
man,5
汗水,5
妝容,5
晚上,5
留給,5
欺騙,5
節奏,5
嘴巴,5
可憐,5
學會,5
學,5
分辨,5
夏天,5
重複,5
北,5
顏色,5
得到,5
們,5
出門,5
’m,5
浪漫,5
依舊,5
機會,5
封,5
情書,5
風雨,5
日子,5
之中,5
生,5
name,5
開心,5
分享,5
停留,5
Cuz,5
It,5
When,5
雖然,5
升起,5
Can,5
nothing,5
加油,5
之後,5
跳,5
腦海,5
不斷,5
抽,5
守候,5
夢想,5
享受,5
退縮,5
抬頭,5
苦,5
did,5
新,5
記憶,5
姓名,5
輕易,5
鳥群,5
無助,5
惦惦,5
係,5
相處,5
正在,5
注意,5
看看,5
不屑,5
敗給,5
something,5
big,5
意義,5
控制,5
後來,5
癒合,5
混亂,5
痛快,5
重演,5
揪,5
遛和,5
腦袋,5
真,5
打開,5
在一起,5
品味,5
反覆,5
絕望,5
身後,5
翻,5
方向,5
星空,5
經,5
幸好,5
雲,5
趕,5
諷刺,5
可愛,5
怎能,5
曖昧,5
旅程,5
知影,5
疼,5
免,5
隨,5
躲,5
Talking,5
moon,5
放不下,5
Walking,5
上癮,5
恁,5
台灣,5
要求,5
輪,5
轉動,5
aye,5
熄滅,5
何必,5
老,5
難免,5
對於,5
甘按,5
時空,4
身體,4
表情,4
蜂鳥,4
哀悼,4
朵,4
長大,4
聽話,4
傷,4
過往,4
自我,4
交談,4
淪為,4
為難,4
訴說,4
頭,4
白晝,4
力量,4
不錯,4
玩笑,4
腳,4
Wu~,4
考驗,4
give,4
Like,4
想像,4
腳步,4
對峙,4
塵封,4
each,4
other,4
圈,4
說話,4
空氣,4
練習,4
feel,4
問題,4
but,4
You,4
菜,4
消遣,4
點燃,4
照,4
註定,4
難以,4
安靜,4
閉上,4
戴,4
越來越,4
傷口,4
各,4
點頭,4
天鵝,4
way,4
雙腳,4
踏,4
地球,4
認輸,4
’t,4
day,4
擋,4
畫面,4
唯一,4
坐,4
舞動,4
揮灑,4
電話,4
人們,4
社會,4
摩天,4
動物園,4
⼀,4
糾纏,4
天使,4
魔鬼,4
故意,4
人性,4
隨意,4
搭,4
遙遠,4
側臉,4
告別,4
委屈,4
變colorful,4
leave,4
alone,4
沒想到,4
玩,4
證明,4
早晚,4
歌唱,4
天亮,4
夜,4
忽略,4
遇到,4
吻,4
麻煩,4
處,4
世上,4
海風,4
厘米,4
險棋不懼,4
歲月,4
更替,4
往後,4
不論,4
足,4
矣,4
這麼,4
夜空,4
流星,4
留在,4
陽光,4
度過,4
不明,4
瞭,4
wrong,4
rather,4
注定,4
keep,4
嘲笑,4
’s,4
背後,4
台,4
那麼多,4
ain,4
成就,4
stop,4
gonna,4
辛苦,4
和心,4
眨眼,4
幻覺,4
街頭,4
保留,4
咆哮,4
方式,4
藉口,4
傷痛,4
靠邊,4
根菸,4
撕破,4
忍耐,4
肩膀,4
塌下來,4
had,4
saying,4
試,4
丟,4
沒關係,4
吸引,4
夢境,4
仰望,4
答應,4
更多,4
最近,4
答答,4
手機,4
那樣,4
演,4
跌撞,4
腐朽,4
世代,4
癲狂,4
質問,4
答,4
寄放,4
引以為傲,4
狂妄,4
殘缺,4
好想好想,4
thinking,4
Big,4
傷疤,4
彷彿,4
不安,4
有一點,4
緩慢,4
ai,4
崇拜,4
此時,4
施捨,4
聊天,4
地方,4
here,4
睡,4
打,4
迷人,4
狗,4
空,4
虔誠,4
蹦蹦蹦,4
重,4
沒出息,4
誠實,4
抒情哥,4
表達,4
角落,4
嘆息,4
沿途,4
秘密,4
叫做,4
Love,4
千萬,4
唱,4
空間,4
沙發,4
那裡,4
漂亮,4
降落,4
歸,4
動作,4
失控,4
第幾,4
你我,4
盼望,4
坎坷,4
戀愛,4
creep,4
weirdo,4
發光,4
遠離,4
漫長,4
惡夢,4
死結,4
放不,4
倦,4
曉得,4
不甘,4
掩埋,4
roof為,4
心跳,4
遮,4
囡仔,4
徛,4
佇,4
stars,4
前進,4
帶走,4
it's,4
自知,4
重生,4
丟進,4
黑洞,4
掠奪,4
漏洞,4
卸下,4
偽裝,4
流離,4
爲,4
等候,4
下班,4
按,4
hell,4
抗拒,4
認眞,4
鍾我,4
但願,4
時刻,4
記,4
now,4
Everything's,4
goodbye,4
失敗I,4
認真,4
座,3
失落,3
文明,3
線,3
未來過去,3
時間線,3
邏輯,3
心機,3
推理,3
難解,3
謎,3
任,3
時光,3
四,3
Follow每,3
則,3
IG,3
蹤跡,3
當時,3
能力,3
唱片,3
感謝,3
慾望,3
信任,3
崩塌,3
不可以,3
自信,3
做對,3
介意,3
放心,3
青春,3
心頭,3
撐,3
舊,3
傾心,3
望眼欲穿,3
孤單心酸,3
慘淡,3
燦爛,3
釋懷,3
濕潤,3
眼眶,3
不甘懦弱,3
道光,3
越過,3
打破,3
驅散,3
一絲絲,3
信念,3
絲毫,3
減,3
最初,3
艱險,3
Say,3
奢侈,3
要不是,3
天堂,3
軌跡,3
靜止,3
loved,3
first,3
See,3
乾脆,3
hate,3
話題,3
幽默,3
閃爍,3
心如刀割,3
褪色,3
如,3
般,3
愈加,3
心疼,3
流浪,3
深刻,3
謝謝,3
了而,3
解脫,3
月光,3
乾淨,3
佔領,3
言語,3
綻放,3
分開,3
揮手,3
角色,3
根,3
難受,3
偷走,3
承受,3
由,3
Ha,3
犯,3
out,3
learn,3
Yeah,3
認識,3
照片,3
思緒,3
雙眼,3
躺,3
記錄,3
陪伴,3
週末,3
傳說,3
妒忌,3
成功,3
到處,3
爬,3
黑,3
髒,3
終點,3
賜,3
一點點,3
邊緣,3
跪,3
同樣,3
踏實,3
傻子,3
掰,3
覆蓋,3
紅,3
當初,3
憧憬,3
實在,3
小,3
季節,3
角,3
宣言,3
緯線,3
季風,3
鳴唱,3
詩篇,3
葉片,3
滄海月,3
羽化,3
昨天,3
笑臉,3
消逝,3
Just,3
好多,3
頻率,3
free,3
相愛,3
走向,3
到不了,3
逞強,3
不一定,3
說真的,3
嘴角,3
毫無,3
falling,3
空無,3
盲目,3
自焚,3
倦怠,3
鐵鑄,3
招牌,3
錯落,3
獻給,3
當街,3
燈,3
亮起,3
Havana,3
漫步,3
遇,3
脆弱,3
隕落,3
翅膀,3
折斷,3
飛翔,3
無動於衷,3
波濤,3
洶湧,3
雪山之巔,3
仙,3
留守,3
人間,3
冷,3
明明,3
不知不覺,3
lost,3
Still,3
怎麼辦,3
fame,3
fuck,3
made,3
新聞,3
包容,3
誤解,3
pain,3
Now,3
friends,3
想法,3
think,3
盪鞦韆,3
痕跡,3
should,3
Motherfucker,3
隨時,3
some,3
秒鐘,3
冷落,3
記住,3
嗚嗚,3
穿過,3
人群,3
跡象,3
食言兵變,3
失,3
聯,3
遺棄,3
輾碎,3
緊握,3
所有人,3
強,3
選,3
英雄,3
起起落落,3
Tell,3
burn,3
Tired,3
only,3
Moon,3
Sun,3
不只,3
大腦,3
剩,3
鋒利,3
回音,3
慌亂,3
逃避,3
杳無音訊,3
蝴蝶,3
蒼白,3
焦慮,3
璀璨,3
支撐,3
並肩,3
行,3
信心,3
雙手彈,3
奏出,3
動聽,3
作,3
放開,3
毋,3
歡喜,3
講話,3
滴,3
照顧好,3
much,3
美不曾,3
吃飯,3
不可能,3
收藏,3
獲得,3
窒息,3
輸,3
百,3
者,3
火,3
hold,3
力氣,3
春秋,3
冬夏,3
大概,3
暗,3
道聲,3
倒下,3
旁觀,3
代價,3
唄ya,3
親愛,3
狂歡,3
陰天,3
風箏,3
顫抖,3
月,3
訊息,3
can,3
there,3
禮拜,3
馬子,3
鬼,3
女友,3
欸,3
意外,3
猜,3
做夢,3
崩壞,3
信仰,3
替代,3
刺青,3
氣,3
搶走,3
babe,3
男生,3
出身,3
學歷,3
輸情,3
瘋,3
跑,3
抹去,3
相擁,3
樣,3
遠去,3
竟,3
君,3
里,3
山窮水,3
盡,3
盼,3
裡心,3
追求,3
打亂,3
莫名,3
公主,3
束縛,3
情緒,3
知,3
彌補,3
旁白,3
姿態,3
看透,3
罷休,3
鼻子,3
逞,3
鏡頭,3
走出,3
掉淚,3
喚醒,3
心動,3
依偎,3
哄,3
入睡,3
思念物,3
原位,3
分分,3
合合,3
兌現,3
心願,3
墜落,3
交換,3
I',3
轉換成,3
動物,3
They,3
偶像,3
原諒,3
所謂,3
無知,3
CD,3
跟隨,3
這般,3
糖果,3
求救,3
搞,3
淚水,3
危險,3
銳利,3
翻滾,3
好人,3
人路人,3
扇,3
門所以,3
段,3
悔恨,3
今仔日,3
寶貝明仔,3
載換,3
乎,3
歹勢,3
理解,3
直接,3
遠走,3
高飛,3
根本,3
光明,3
十,3
心口,3
狠心,3
解剖,3
耐心,3
彎,3
冬,3
行行,3
島嶼,3
運命,3
猶,3
風偌,3
大阮,3
心袂,3
振動,3
志氣,3
恁甲阮號,3
名阮,3
咱,3
淚,3
更加,3
依靠,3
By,3
okay,3
Ok,3
don’,3
裝,3
拋棄,3
漠視,3
準備,3
大人,3
us,3
隱瞞,3
destiny,3
未知,3
生命And,3
would,3
where,3
虛無,3
Ya,3
心臟,3
無視,3
鬆當,3
遙控器,3
搭賴,3
Uber,3
Eat調,3
Gin,3
Tonic,3
Aint,3
tho,3
展開,3
雙臂,3
之前,3
前任,3
奮力,3
靜靜,3
關心,3
行蹤,3
喂,3
ya,3
哎呀,3
Yo,3
You'd,3
嗨,3
搬回,3
居住,3
幫助,3
峽谷,3
安撫,3
帥,3
拼命,3
tears,3
fears,3
年復一年,3
浪花,3
恰似,3
知曉,3
實現,3
不切實際,3
諾言,3
刻骨銘心,2
退,2
青澀,2
科技,2
時針,2
滴滴答,2
發,2
旁邊,2
花,2
價值,2
差點,2
除了,2
爸爸,2
總會,2
沒法,2
調侃,2
路過,2
慶祝,2
談,2
感動,2
陰霾,2
阻礙,2
Woo,2
woo,2
嘲諷,2
彩虹,2
丟棄,2
天氣,2
收穫,2
謊話路,2
復雜,2
fire,2
Miya,2
抽離,2
好不容易,2
有下,2
位置,2
地址,2
翱翔,2
要不,2
凝結,2
怎樣,2
家人,2
陷阱,2
畢業,2
配,2
shame,2
任何,2
sorry,2
自私,2
place,2
態度,2
燒好,2
食,2
無味,2
找回,2
轉身,2
滲透,2
餘溫,2
捨,2
傷痕消失,2
詩,2
街燈,2
裂縫,2
看清,2
遇上,2
十字,2
顯得,2
黯淡,2
海洋,2
反抗,2
說謊,2
甘心,2
歲,2
等等,2
匹配,2
逼,2
分手,2
你們,2
愛到,2
醜小鴨,2
鳳凰,2
淚痕,2
Yea,2
問心無愧,2
rise,2
you’re,2
或許,2
跳舞,2
讚美,2
方法,2
有沒有,2
盯,2
散,2
意思,2
房,2
胖,2
瘦,2
放縱,2
剩下,2
腦,2
一瞬間,2
土壤,2
牠,2
灰衣,2
尊重,2
大眾,2
微小,2
昆蟲,2
⼀群羔羊,2
卑微,2
擠進,2
荒涼,2
庸俗,2
龜贏,2
兔,2
深紅,2
蟑螂,2
牆,2
⼤,2
便,2
舔上,2
前往,2
光鮮,2
監房,2
周旋,2
張張,2
⼈,2
莫,2
測,2
幻變,2
圓圈,2
祈求,2
上天,2
清澈,2
識破,2
善惡,2
無奈,2
必要,2
名,2
賣,2
餓,2
四處,2
通通,2
念,2
迷失,2
水泥,2
踩,2
底線,2
任憑,2
病變,2
其,2
認命,2
雪,2
空瓶,2
適合,2
許願,2
風暖,2
地點,2
第十三月,2
如期,2
調色盤,2
裝滿,2
狂熱,2
直覺,2
發自,2
猜測,2
妥協,2
這樣子,2
追隨,2
Thought,2
friend,2
病,2
信,2
"Color,",2
Color,2
整天,2
簡單,2
半夜,2
相同,2
天生,2
純粹,2
傷痕累累,2
當成,2
或是,2
奔跑,2
模糊,2
掉,2
交集,2
熟睡,2
笑意,2
明理,2
Feels,2
torn,2
愛人,2
Mojito,2
閱讀,2
微醺,2
眼眸,2
咖啡糖,2
甜,2
過頭,2
色彩,2
落幕,2
心事,2
國度,2
征服,2
人舞,2
古董,2
慵懶,2
情人,2
忐忑,2
若我,2
許過,2
山,2
會晴,2
暗我,2
一日,2
餐,2
至於,2
寒酸,2
取暖,2
遭遇,2
苦難,2
打擾,2
綺麗,2
情,2
巷子,2
預兆,2
living,2
dreams,2
認得,2
影子,2
內,2
My,2
get,2
變身,2
Don’t,2
變質,2
when,2
shut,2
d,2
rlly,2
money,2
fame想,2
圈子,2
多點,2
’d,2
簡單點,2
指指點點,2
realist,2
mothafuka,2
gotta,2
at,2
代表,2
接近,2
同時,2
自認,2
敵人,2
做到,2
忠誠,2
東邊,2
燃燒,2
範本,2
複習,2
G-R-E-A-,2
T,2
Wait,2
wait恁,2
爸,2
白You,2
Great,2
Greatness,2
到來,2
羅賓漢,2
血汗,2
追,2
best,2
體會,2
叼,2
受盡,2
掉頭,2
again當,2
幅,2
熱鬧,2
足夠,2
不捨,2
設想,2
捉摸不定,2
浮現,2
越發,2
焦灼,2
任由,2
拼湊,2
缺口,2
靈感,2
忙,2
此,2
making,2
plans,2
痛算,2
挫,2
勇永,2
乾,2
拼,2
走心,2
將來,2
挺胸,2
氣餒,2
衝,2
"Earth,and",2
complaining,2
could,2
凡人,2
of,2
thought,2
lying,2
won’t,2
different,2
slow,2
吹來,2
沉溺,2
喊,2
歇斯底里,2
舉棋不定,2
鼓起,2
灰心,2
玫瑰,2
盛開,2
孤寂,2
放晴,2
毀壞,2
摧毀不了,2
弦月,2
旁,2
劃過,2
天際,2
說明,2
隕石,2
浩瀚,2
水晶,2
禱告,2
目眶,2
紅紅,2
嘸,2
佇遐,2
魂,2
體I,2
哀愁,2
潮濕,2
霧,2
散去,2
滴答答,2
滴答,2
今,2
嘛,2
彼,2
所在,2
咁,2
唔,2
擱,2
螢幕,2
有時候,2
霸佔,2
戰場,2
還不是,2
懸日,2
刻意,2
齣,2
怎會,2
聊,2
壓抑,2
撇開,2
目光,2
否認,2
其中,2
鬱熱,2
震顫,2
眼看,2
美滿,2
速食,2
承認,2
遊戲,2
熱情,2
期望,2
睡覺,2
無限,2
秒,2
項鍊,2
想好想,2
好想,2
道理,2
同意,2
Free,2
spirit,2
耳,2
旋繞,2
搖頭晃腦,2
水草樹,2
砍,2
貴,2
擤,2
鼻涕,2
疊,2
元,2
美金,2
coconut,2
trees,2
唯心,2
唯物,2
主義,2
寧可,2
car,2
house,2
luxury,2
塞滿,2
俗氣,2
燒,2
那時,2
裝傻,2
反反复复,2
於事無補,2
消息,2
責備,2
拉開,2
Ooh,2
every,2
風采,2
跳起來,2
尖叫,2
吶喊,2
頻頻,2
by,2
眾人,2
藍天,2
懸崖,2
轉去,2
肩,2
不要不要,2
life,2
熬夜,2
熱,2
ride,2
昂貴,2
fight,2
資格,2
抱怨,2
飛到,2
台北,2
汪汪汪好,2
蹦蹦蹦喲,2
鼻,2
高檔,2
喲,2
派,2
愁,2
局,2
東西,2
約定,2
OH,2
肉,2
控,2
女人,2
乖,2
推開,2
重來,2
靠,2
無可,2
always,2
立場,2
放過,2
It',2
嘻哈,2
不叻,2
朝天,2
罵噢,2
怒,2
loser,2
饒舌,2
歌想,2
人人,2
居然,2
不然,2
加,2
跌倒,2
憂鬱,2
積蓄,2
飄洋過海,2
相聚,2
情意,2
千萬分之一,2
不肯,2
睡去,2
累積,2
忍,2
feeling,2
錯亂,2
猶豫,2
當年,2
不可,2
劍,2
小孩,2
沉睡,2
拉,2
繩,2
困住,2
獸,2
睡眼,2
昏花,2
凌亂,2
烏鴉,2
失魂,2
蟲鳴,2
夕陽西下,2
跌,2
丟掉,2
年過多久,2
早一點,2
藍,2
都會,2
陳舊,2
脫手,2
寬容,2
多餘,2
期許,2
變更,2
穿上,2
禮貌,2
瓜,2
嘴,2
露,2
泡沫,2
數不盡,2
定格,2
鋪墊,2
之外,2
非,2
樂,2
續命,2
晴空,2
轉折,2
無愧,2
緊扣,2
前方,2
注射,2
許多,2
解藥So,2
人類,2
了解,2
倒,2
寵愛,2
完美,2
証實,2
矜持,2
認定,2
放肆,2
不服,2
長髮,2
波浪,2
回眸,2
曬,2
出國,2
蹲,2
squat,2
外面,2
走I,2
fall,2
滑過,2
碰,2
媳婦,2
流言,2
真實,2
求,2
桑田滄海,2
消失,2
街,2
飄走,2
進化成,2
木頭,2
追問,2
Know,2
自尊,2
一下,2
不配,2
如果說,2
有些,2
痊癒,2
走散,2
尚,2
趣味,2
歹攏,2
攏知,2
影阮,2
傷心話,2
心肝寶貝,2
車,2
推,2
坦白,2
類,2
過問,2
隨著,2
石頭,2
苦澀,2
Fly,2
欲,2
慌張,2
聰明,2
笨拙,2
飄蕩,2
碎裂成,2
瓦礫,2
開成,2
粉,2
陷,2
泥濘,2
懷裡,2
浸泡,2
公升,2
瓶,2
霧裡出沒,2
抽屜,2
手筆,2
不一,2
迷路,2
遊失,2
水面,2
盡力,2
捕捉,2
碎片,2
催眠,2
roof,2
房間,2
佮,2
尊嚴,2
平安,2
衝動,2
即便,2
道歉,2
在意,2
剛剛,2
商店,2
換來,2
around,2
一邊,2
夏,2
冷漠,2
紅葉,2
迴盪,2
事情,2
單,2
別意,2
外別,2
比賽,2
play,2
another,2
song,2
Things,2
too,2
early,2
gone,2
it',2
篤定,2
渴求,2
冷卻,2
盒子,2
真相,2
塞翁,2
Am?Am,2
believe重新,2
付,2
思考,2
虛偽,2
細節,2
出錯,2
躲街,2
人潮,2
轉,2
灑脫,2
下意識,2
輕描,2
帶過,2
好過,2
熟絡,2
提起,2
貼心,2
背對,2
難關,2
心安,2
塌,2
下來,2
喝醉,2
存下,2
海誓山盟,2
長輩,2
後面,2
遇上為,2
情節,2
自以為,2
犧牲,2
壯烈,2
進,2
打搭,2
打搭想要,2
嘟打,2
戰友,2
Where,2
go知心,2
擋雨遮風,2
glow,2
待到,2
Watch,2
cos,2
might,2
grow,2
對象,2
閃耀,2
動跟,2
圍牆,2
安穩,2
握住,2
份,2
瓜葛,2
看似,2
談笑聲,2
深切,2
觸,2
落寞,2
沮喪,2
迷惘,2
總僞裝,2
强,2
觸碰,2
風雨別忘,2
平衡,2
癮,2
剪斷,2
束,2
刺眼,2
諒解,2
淚光,2
抵擋,2
動動,2
認為,2
good嗨,2
been,2
hard,2
I'll,2
make,2
complete,2
goddamn,2
雙棲,2
適應,2
溫度,2
為主,2
哭哭完無,2
助,2
甘有,2
吃飽,2
青菜,2
質感,2
いっぱい帶,2
年代,2
明,2
STYLE,2
甘,2
自首,2
Run,2
離,2
抱不到,2
冬天,2
寒風,2
攻陷,2
曬曬,2
gon,2
’be,2
fine在,2
愛不了,2
聽懂,2
拒絕,2
昭告,2
優越,2
走遠不定,2
義像,2
安定,2
缺,2
權,2
崩潰,2
慚愧,2
好害,2
怎能不告,2
別I,2
骨氣,2
道別,2
丟走,2
留戀,2
moving,2
n,2
circle,2
大街,2
犯錯,2
從頭,2
保持,2
初心,2
拋腦,2
insane,2
if,2
stay,2
Undo,2
Freshen,2
Get,2
Moving,2
遺落,1
遺跡,1
象,1
形刻,1
劃成,1
世紀,1
冰河,1
時期,1
處理,1
療癒,1
甦醒,1
廢墟,1
奇蹟,1
生機,1
再一,1
更迭,1
季,1
物換,1
星移,1
流行,1
先進,1
模擬,1
暖意,1
十二,1
帽子,1
靦腆,1
先天,1
訓練,1
寡見,1
鮮聞,1
成年人,1
辨認,1
賺,1
有錢,1
前程,1
和弦聲,1
裡話,1
一馬當先,1
場面,1
佩服,1
眼界,1
